FIPS,State,State Code,County,Metro Area,Year,Median Rent,Efficiency,1BR,2BR,3BR,4BR,Entity ID
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501337175"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501540990"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501342145"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501342530"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501546330"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501352144"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501552560"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501554030"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501358650"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501564145"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501562745"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501365825"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501367000"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501370045"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501372390"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501572880"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501377890"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501376030"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501576380"
"25000","Massachusetts","MA","Hampden County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501379740"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501579915"
"25000","Massachusetts","MA","Hampshire County","Springfield, MA HUD Metro FMR Area",2023,1223,818,987,1223,1497,1799,"2501582175"
"36000","New York","NY","Jefferson County","Watertown-Fort Drum, NY MSA",2023,1221,816,928,1221,1650,1951,"3604599999"
"02000","Alaska","AK","Hoonah-Angoon Census Area","Hoonah-Angoon Census Area, AK",2023,1219,855,928,1219,1529,1850,"0210599999"
"26000","Michigan","MI","Lapeer County","Detroit-Warren-Livonia, MI HUD Metro FMR Area",2023,1213,845,952,1213,1511,1629,"2608799999"
"26000","Michigan","MI","Macomb County","Detroit-Warren-Livonia, MI HUD Metro FMR Area",2023,1213,845,952,1213,1511,1629,"2609999999"
"26000","Michigan","MI","Oakland County","Detroit-Warren-Livonia, MI HUD Metro FMR Area",2023,1213,845,952,1213,1511,1629,"2612599999"
"26000","Michigan","MI","St. Clair County","Detroit-Warren-Livonia, MI HUD Metro FMR Area",2023,1213,845,952,1213,1511,1629,"2614799999"
"26000","Michigan","MI","Wayne County","Detroit-Warren-Livonia, MI HUD Metro FMR Area",2023,1213,845,952,1213,1511,1629,"2616399999"
"26000","Michigan","MI","Kent County","Grand Rapids-Wyoming, MI HUD Metro FMR Area",2023,1211,954,1005,1211,1576,1761,"2608199999"
"48000","Texas","TX","Hood County","Hood County, TX",2023,1210,831,992,1210,1473,1780,"4822199999"
"51000","Virginia","VA","King George County","King George County, VA",2023,1209,897,983,1209,1718,2059,"5109999999"
"16000","Idaho","ID","Blaine County","Blaine County, ID",2023,1207,807,917,1207,1615,1621,"1601399999"
"01000","Alabama","AL","Baldwin County","Daphne-Fairhope-Foley, AL MSA",2023,1206,924,928,1206,1534,1971,"0100399999"
"48000","Texas","TX","Ector County","Odessa, TX MSA",2023,1205,909,915,1205,1467,1688,"4813599999"
"12000","Florida","FL","Gulf County","Gulf County, FL",2023,1203,908,914,1203,1487,1820,"1204599999"
"53000","Washington","WA","Clallam County","Clallam County, WA",2023,1202,804,913,1202,1681,1884,"5300999999"
"24000","Maryland","MD","Talbot County","Talbot County, MD",2023,1201,1013,1063,1201,1707,2046,"2404199999"
"13000","Georgia","GA","Hall County","Gainesville, GA MSA",2023,1200,967,1062,1200,1521,1728,"1313999999"
"06000","California","CA","Amador County","Amador County, CA",2023,1199,992,998,1199,1704,2042,"0600599999"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300300420"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300303700"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300307940"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300311780"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300314660"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300323380"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300323620"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300327700"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300332500"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300334500"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300338260"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300345060"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300349380"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300358740"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300367780"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300376100"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300377620"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300378180"
"33000","New Hampshire","NH","Carroll County","Carroll County, NH",2023,1199,802,983,1199,1590,1966,"3300386420"
"53000","Washington","WA","Spokane County","Spokane, WA HUD Metro FMR Area",2023,1198,812,926,1198,1703,1987,"5306399999"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000100325"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000108575"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000109025"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000116000"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000126300"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000128600"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000129575"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000131525"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000139325"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000140075"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000144350"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000145550"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000148700"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000153725"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000153950"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000159650"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000162575"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000165050"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000170075"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000174650"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000176075"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000183275"
"50000","Vermont","VT","Addison County","Addison County, VT",2023,1192,842,947,1192,1549,1601,"5000183800"
"06000","California","CA","Inyo County","Inyo County, CA",2023,1189,795,961,1189,1555,1920,"0602799999"
"06000","California","CA","Tuolumne County","Tuolumne County, CA",2023,1187,794,902,1187,1567,2022,"0610999999"
"53000","Washington","WA","Franklin County","Kennewick-Richland, WA MSA",2023,1187,811,955,1187,1571,1950,"5302199999"
"36000","New York","NY","Livingston County","Rochester, NY HUD Metro FMR Area",2023,1186,839,950,1186,1443,1593,"3605199999"
"36000","New York","NY","Monroe County","Rochester, NY HUD Metro FMR Area",2023,1186,839,950,1186,1443,1593,"3605599999"
"36000","New York","NY","Ontario County","Rochester, NY HUD Metro FMR Area",2023,1186,839,950,1186,1443,1593,"3606999999"
"36000","New York","NY","Orleans County","Rochester, NY HUD Metro FMR Area",2023,1186,839,950,1186,1443,1593,"3607399999"
"36000","New York","NY","Wayne County","Rochester, NY HUD Metro FMR Area",2023,1186,839,950,1186,1443,1593,"3611799999"
"39000","Ohio","OH","Union County","Union County, OH HUD Metro FMR Area",2023,1185,859,900,1185,1442,1592,"3915999999"
"06000","California","CA","Humboldt County","Humboldt County, CA",2023,1183,812,907,1183,1681,2015,"0602399999"
"10000","Delaware","DE","Kent County","Dover, DE MSA",2023,1182,979,984,1182,1680,1893,"1000199999"
"22000","Louisiana","LA","Jefferson Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2205199999"
"22000","Louisiana","LA","Orleans Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2207199999"
"22000","Louisiana","LA","Plaquemines Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2207599999"
"22000","Louisiana","LA","St. Bernard Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2208799999"
"22000","Louisiana","LA","St. Charles Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2208999999"
"22000","Louisiana","LA","St. John the Baptist Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2209599999"
"22000","Louisiana","LA","St. Tammany Parish","New Orleans-Metairie, LA HUD Metro FMR Area",2023,1182,848,1002,1182,1524,1770,"2210399999"
"41000","Oregon","OR","Curry County","Curry County, OR",2023,1181,791,942,1181,1678,1932,"4101599999"
"53000","Washington","WA","Mason County","Mason County, WA",2023,1181,790,1046,1181,1678,1691,"5304599999"
"48000","Texas","TX","Goliad County","Victoria, TX MSA",2023,1180,876,949,1180,1503,1696,"4817599999"
"48000","Texas","TX","Victoria County","Victoria, TX MSA",2023,1180,876,949,1180,1503,1696,"4846999999"
"02000","Alaska","AK","Kenai Peninsula Borough","Kenai Peninsula Borough, AK",2023,1179,901,903,1179,1676,1895,"0212299999"
"08000","Colorado","CO","Mineral County","Mineral County, CO",2023,1179,918,924,1179,1542,1904,"0807999999"
"41000","Oregon","OR","Clatsop County","Clatsop County, OR",2023,1178,857,977,1178,1630,2007,"4100799999"
"08000","Colorado","CO","Chaffee County","Chaffee County, CO",2023,1176,861,1041,1176,1545,2003,"0801599999"
"12000","Florida","FL","Gadsden County","Tallahassee, FL HUD Metro FMR Area",2023,1176,902,1016,1176,1519,1671,"1203999999"
"12000","Florida","FL","Jefferson County","Tallahassee, FL HUD Metro FMR Area",2023,1176,902,1016,1176,1519,1671,"1206599999"
"12000","Florida","FL","Leon County","Tallahassee, FL HUD Metro FMR Area",2023,1176,902,1016,1176,1519,1671,"1207399999"
"04000","Arizona","AZ","Pima County","Tucson, AZ MSA",2023,1175,786,893,1175,1670,1955,"0401999999"
"38000","North Dakota","ND","Dunn County","Dunn County, ND",2023,1174,908,914,1174,1429,1947,"3802599999"
"02000","Alaska","AK","Copper River Census Area","Copper River Census Area, AK",2023,1168,781,889,1168,1518,1990,"0206699999"
"12000","Florida","FL","Escambia County","Pensacola-Ferry Pass-Brent, FL MSA",2023,1168,969,1006,1168,1623,1990,"1203399999"
"12000","Florida","FL","Santa Rosa County","Pensacola-Ferry Pass-Brent, FL MSA",2023,1168,969,1006,1168,1623,1990,"1211399999"
"41000","Oregon","OR","Josephine County","Grants Pass, OR MSA",2023,1167,781,887,1167,1659,1832,"4103399999"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301906925"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301922535"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301927645"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301930795"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301932510"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301933490"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301936325"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301945670"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301955225"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301955565"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301955680"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301957936"
"23000","Maine","ME","Penobscot County","Bangor, ME HUD Metro FMR Area",2023,1166,802,907,1166,1469,1672,"2301978780"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301501010"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301506120"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301506050"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301506855"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301507485"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301516235"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301518475"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301522675"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301532715"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301535695"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301541280"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301546335"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301548645"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301549660"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301569645"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301570240"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301571955"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301579550"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301584140"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301585010"
"23000","Maine","ME","Lincoln County","Lincoln County, ME",2023,1165,913,918,1165,1418,1773,"2301587075"
